product_id,category_id,sku,product_name,brand,unit_price,cost_price,rating
959,7,SKU-07-00959,Reliance Nihil Cumque,Reliance,26848.69,20126.75,2.8
960,14,SKU-14-00960,Tata Voluptatibus Cumque,Tata,18602.74,14675.72,3.8
961,19,SKU-19-00961,Adidas Mollitia Distinctio,Adidas,24480.73,15335.83,3.5
962,7,SKU-07-00962,Puma Nemo Aspernatur,Puma,19398.88,13847.41,2.9
963,18,SKU-18-00963,Boat Similique Ab,Boat,19370.2,12145.63,3.9
964,25,SKU-25-00964,Reliance Nemo Neque,Reliance,12137.59,10013.43,4.7
965,4,SKU-04-00965,Reliance Atque Quo,Reliance,8745.93,5821.31,4.9
966,4,SKU-04-00966,LG Molestiae Sunt,LG,19184.29,12757.75,4.5
967,20,SKU-20-00967,Reliance Reprehenderit Quidem,Reliance,20119.11,17145.65,3.5
968,21,SKU-21-00968,Samsung A Nemo,Samsung,30605.14,20128.8,3.7
969,20,SKU-20-00969,Puma Nulla Suscipit,Puma,2910.58,2294.7,3.4
970,20,SKU-20-00970,Samsung Ratione Quod,Samsung,28458.06,18139.92,3.5
971,21,SKU-21-00971,Boat Cupiditate Sed,Boat,11454.22,7233.08,2.6
972,25,SKU-25-00972,Sony Ratione Nobis,Sony,21618.88,16043.25,3.0
973,22,SKU-22-00973,Boat Ea Reprehenderit,Boat,8414.01,7221.56,4.0
974,17,SKU-17-00974,Reliance Culpa Ipsa,Reliance,7196.48,5868.61,2.6
975,8,SKU-08-00975,Tata Quibusdam In,Tata,130.81,107.15,5.0
976,25,SKU-25-00976,Puma Officia Placeat,Puma,11808.09,8892.88,4.0
977,17,SKU-17-00977,Samsung Labore Facilis,Samsung,21786.54,18449.45,2.7
978,10,SKU-10-00978,Reliance Accusantium Eligendi,Reliance,32423.79,20761.14,3.4
979,27,SKU-27-00979,Nike Quis Quaerat,Nike,9080.28,5734.76,3.6
980,13,SKU-13-00980,OnePlus Ipsum Illo,OnePlus,265.19,215.82,3.8
981,18,SKU-18-00981,Apple Deserunt Maiores,Apple,16455.28,12628.91,2.8
982,17,SKU-17-00982,Nike Rem Soluta,Nike,33221.62,21915.21,3.9
983,23,SKU-23-00983,Philips Cum Nobis,Philips,33899.44,24154.78,4.4
984,25,SKU-25-00984,Adidas Exercitationem Molestiae,Adidas,32602.82,24034.84,3.7
985,19,SKU-19-00985,Samsung Maiores Nesciunt,Samsung,15320.17,12101.06,3.5
986,26,SKU-26-00986,LG Libero Voluptatum,LG,21252.72,16955.13,3.3
987,12,SKU-12-00987,Boat Aut Sint,Boat,19691.22,13437.73,3.2
988,10,SKU-10-00988,Apple Sequi Repellat,Apple,14919.17,10033.37,3.4
989,18,SKU-18-00989,Sony Facere Reiciendis,Sony,15664.9,11966.23,4.7
990,9,SKU-09-00990,Sony Accusamus Dicta,Sony,34515.91,23683.24,4.8
991,16,SKU-16-00991,Reliance Dolorum Fuga,Reliance,7510.9,5071.7,4.7
992,7,SKU-07-00992,LG Molestiae Aperiam,LG,6499.77,5148.89,4.0
993,5,SKU-05-00993,Apple Ad Accusantium,Apple,3656.67,3084.97,4.9
994,16,SKU-16-00994,OnePlus Quod Quas,OnePlus,406.85,264.93,4.9
995,28,SKU-28-00995,Philips Voluptatibus Eaque,Philips,12070.3,9342.79,4.7
996,29,SKU-29-00996,OnePlus Nostrum Rem,OnePlus,29792.05,21732.34,5.0
997,30,SKU-30-00997,Boat Ipsum Architecto,Boat,8847.89,7078.64,3.9
998,2,SKU-02-00998,Boat Nobis Facilis,Boat,27307.37,20001.82,3.9
999,17,SKU-17-00999,Adidas Sapiente Possimus,Adidas,14447.82,9903.55,2.9
1000,4,SKU-04-01000,Reliance Quam Tempore,Reliance,16800.84,13003.31,2.5
