order_id,customer_id,employee_id,payment_id,order_date,order_status
41344,5999,89,41344,2025-02-20,Cancelled
41345,8248,48,41345,2024-08-22,Delivered
41346,9870,73,41346,2024-12-07,Delivered
41347,5640,98,41347,2025-09-02,Delivered
41348,5358,96,41348,2024-10-19,Delivered
41349,9342,3,41349,2025-01-04,Delivered
41350,9501,89,41350,2025-01-30,Delivered
41351,7108,8,41351,2026-03-09,Returned
41352,6153,100,41352,2025-12-10,Shipped
41353,1870,10,41353,2024-09-18,Cancelled
41354,1114,31,41354,2025-01-11,Delivered
41355,5041,1,41355,2025-03-18,Shipped
41356,8468,73,41356,2026-01-21,Delivered
41357,8313,75,41357,2024-09-11,Cancelled
41358,3560,21,41358,2024-12-20,Shipped
41359,6045,7,41359,2025-09-19,Delivered
41360,4876,4,41360,2025-05-20,Delivered
41361,6734,30,41361,2025-11-03,Pending
41362,8221,65,41362,2024-10-16,Delivered
41363,4790,47,41363,2025-09-08,Delivered
41364,2984,27,41364,2024-11-22,Delivered
41365,9440,31,41365,2025-07-04,Delivered
41366,6418,74,41366,2025-12-26,Cancelled
41367,7297,91,41367,2024-08-15,Delivered
41368,2381,19,41368,2026-06-18,Delivered
41369,5000,62,41369,2024-08-29,Delivered
41370,9375,68,41370,2024-08-24,Delivered
41371,6301,90,41371,2025-10-15,Delivered
41372,4048,47,41372,2024-10-10,Delivered
41373,3421,66,41373,2026-06-24,Returned
41374,4765,63,41374,2025-11-12,Delivered
41375,7328,57,41375,2026-07-07,Delivered
41376,1200,77,41376,2025-09-09,Delivered
41377,1115,68,41377,2024-12-02,Delivered
41378,6036,44,41378,2025-12-17,Delivered
41379,119,50,41379,2024-09-16,Delivered
41380,7275,89,41380,2025-12-04,Delivered
41381,509,53,41381,2024-08-20,Cancelled
41382,9393,68,41382,2024-11-26,Delivered
41383,2351,55,41383,2026-04-29,Pending
41384,742,63,41384,2026-03-04,Delivered
41385,4747,81,41385,2025-08-22,Delivered
41386,5275,25,41386,2025-04-22,Delivered
41387,6360,48,41387,2024-12-07,Delivered
41388,4807,75,41388,2024-11-25,Delivered
41389,3354,84,41389,2025-07-24,Delivered
41390,9284,85,41390,2026-08-05,Shipped
41391,3814,31,41391,2025-05-11,Delivered
41392,9379,100,41392,2025-09-28,Cancelled
41393,5078,53,41393,2025-09-10,Delivered
41394,3976,81,41394,2025-04-16,Delivered
41395,6676,94,41395,2025-08-15,Cancelled
41396,3093,59,41396,2025-03-13,Delivered
41397,3389,80,41397,2025-02-06,Delivered
41398,8764,23,41398,2025-12-13,Delivered
41399,4618,85,41399,2024-09-11,Returned
41400,5908,35,41400,2026-01-13,Delivered
41401,2403,7,41401,2025-07-24,Delivered
41402,7098,46,41402,2026-01-02,Delivered
41403,5283,31,41403,2025-07-03,Delivered
41404,964,46,41404,2025-11-05,Delivered
41405,4940,75,41405,2025-12-28,Delivered
41406,1454,69,41406,2025-12-17,Delivered
41407,5968,66,41407,2026-07-08,Returned
41408,5902,66,41408,2026-04-12,Delivered
41409,5732,23,41409,2025-03-06,Delivered
41410,4687,17,41410,2024-08-31,Delivered
41411,6633,20,41411,2025-05-25,Delivered
41412,2746,67,41412,2025-07-14,Delivered
41413,9831,94,41413,2025-12-11,Delivered
41414,1205,97,41414,2026-02-02,Shipped
41415,8400,34,41415,2025-08-06,Delivered
41416,3959,64,41416,2026-02-07,Delivered
41417,6362,96,41417,2026-04-09,Cancelled
41418,9991,48,41418,2025-02-28,Pending
41419,2962,83,41419,2024-09-02,Delivered
41420,8862,38,41420,2025-09-02,Delivered
41421,6462,51,41421,2025-07-04,Delivered
41422,4636,20,41422,2025-08-09,Delivered
41423,839,53,41423,2025-10-12,Delivered
41424,5208,2,41424,2024-12-22,Delivered
41425,7721,86,41425,2026-06-07,Delivered
41426,306,60,41426,2024-12-13,Delivered
41427,3069,83,41427,2024-09-04,Delivered
41428,4702,69,41428,2026-03-18,Delivered
41429,3481,54,41429,2026-03-20,Delivered
41430,7261,96,41430,2025-02-02,Shipped
41431,1965,75,41431,2024-12-27,Delivered
41432,429,88,41432,2026-08-03,Delivered
41433,3964,24,41433,2024-09-27,Delivered
41434,9760,38,41434,2026-01-24,Pending
41435,2854,90,41435,2026-03-18,Returned
41436,8732,71,41436,2024-12-24,Delivered
41437,3675,24,41437,2025-05-20,Delivered
41438,7465,57,41438,2024-09-17,Delivered
41439,6058,85,41439,2025-03-01,Delivered
41440,7813,77,41440,2026-03-13,Pending
41441,3596,3,41441,2025-02-02,Delivered
41442,9472,23,41442,2026-02-01,Returned
41443,2212,43,41443,2025-08-13,Delivered
41444,9129,87,41444,2024-11-02,Delivered
41445,7111,30,41445,2026-04-19,Delivered
41446,3367,88,41446,2025-01-31,Returned
41447,8118,96,41447,2024-08-11,Delivered
41448,6754,98,41448,2026-05-09,Delivered
41449,2184,74,41449,2025-05-14,Delivered
41450,8531,35,41450,2025-02-06,Delivered
41451,254,25,41451,2024-12-17,Delivered
41452,7262,11,41452,2026-01-31,Delivered
41453,6450,6,41453,2024-10-06,Shipped
41454,2001,4,41454,2026-02-28,Delivered
41455,6687,65,41455,2025-01-07,Pending
41456,150,51,41456,2025-04-09,Delivered
41457,6789,23,41457,2026-03-19,Delivered
41458,3744,46,41458,2026-07-27,Delivered
41459,5826,52,41459,2025-07-05,Delivered
41460,8267,35,41460,2026-07-31,Delivered
41461,2177,59,41461,2024-12-19,Delivered
41462,9657,73,41462,2025-04-04,Delivered
41463,4610,63,41463,2026-03-25,Pending
41464,4232,82,41464,2025-04-10,Delivered
41465,3149,34,41465,2025-11-08,Returned
41466,913,14,41466,2026-06-09,Delivered
41467,1935,37,41467,2026-07-20,Delivered
41468,3143,39,41468,2025-07-24,Delivered
41469,7005,20,41469,2025-05-20,Shipped
41470,7506,22,41470,2026-08-01,Returned
41471,813,48,41471,2026-01-02,Delivered
41472,6588,73,41472,2024-10-19,Delivered
41473,8740,26,41473,2024-09-28,Shipped
41474,9945,60,41474,2025-08-05,Delivered
41475,2820,4,41475,2025-12-17,Returned
41476,8119,50,41476,2025-05-17,Delivered
41477,8474,47,41477,2024-10-27,Delivered
41478,7143,37,41478,2025-07-13,Delivered
41479,2372,24,41479,2025-05-23,Delivered
41480,6165,37,41480,2026-01-14,Delivered
41481,1413,63,41481,2025-04-06,Delivered
41482,2462,32,41482,2025-02-04,Delivered
41483,7138,66,41483,2025-11-13,Delivered
41484,2144,78,41484,2025-09-12,Delivered
41485,4944,3,41485,2024-11-25,Delivered
41486,8463,69,41486,2026-02-28,Delivered
41487,9032,21,41487,2025-09-03,Delivered
41488,7179,54,41488,2025-08-11,Delivered
41489,2501,39,41489,2024-11-29,Delivered
41490,7703,97,41490,2024-12-28,Delivered
41491,7730,42,41491,2025-09-04,Shipped
41492,6364,63,41492,2024-09-15,Delivered
41493,2207,32,41493,2024-11-26,Delivered
41494,5515,72,41494,2025-08-21,Returned
41495,4011,28,41495,2025-04-16,Delivered
41496,3713,3,41496,2025-12-11,Delivered
41497,7034,56,41497,2025-07-07,Delivered
41498,6199,50,41498,2026-04-08,Delivered
41499,5348,64,41499,2025-04-19,Delivered
41500,3173,69,41500,2024-09-06,Delivered
41501,4707,87,41501,2025-12-17,Delivered
41502,9838,3,41502,2026-06-02,Delivered
41503,1079,22,41503,2024-12-15,Delivered
41504,3711,65,41504,2025-10-11,Returned
41505,6195,74,41505,2025-07-22,Delivered
41506,338,15,41506,2025-07-04,Delivered
41507,6623,95,41507,2026-08-02,Delivered
41508,8265,3,41508,2024-10-10,Delivered
41509,8879,94,41509,2025-10-07,Delivered
41510,1303,13,41510,2025-06-16,Delivered
41511,1214,9,41511,2025-06-19,Delivered
41512,4831,9,41512,2025-05-31,Delivered
41513,6814,17,41513,2024-10-12,Delivered
41514,8700,32,41514,2025-02-14,Delivered
41515,2737,53,41515,2024-12-06,Pending
41516,6774,61,41516,2024-10-12,Delivered
41517,6358,39,41517,2024-11-06,Delivered
41518,8822,6,41518,2025-08-09,Delivered
41519,568,19,41519,2025-10-14,Delivered
41520,4271,84,41520,2025-11-16,Delivered
41521,1429,78,41521,2026-05-12,Cancelled
41522,1669,20,41522,2025-08-12,Delivered
41523,9262,4,41523,2026-05-21,Delivered
41524,7628,9,41524,2024-09-21,Delivered
41525,154,80,41525,2026-06-21,Delivered
41526,8495,85,41526,2025-12-20,Delivered
41527,6341,1,41527,2025-05-16,Delivered
41528,673,15,41528,2024-11-27,Delivered
41529,4393,17,41529,2025-08-23,Pending
41530,8367,57,41530,2025-01-14,Delivered
41531,8345,95,41531,2024-12-30,Delivered
41532,5821,88,41532,2026-02-22,Delivered
41533,2826,14,41533,2024-08-29,Delivered
41534,3370,17,41534,2024-09-03,Cancelled
41535,8738,34,41535,2025-03-02,Delivered
41536,3628,68,41536,2024-09-29,Pending
41537,6652,37,41537,2025-10-04,Delivered
41538,8305,51,41538,2024-10-05,Delivered
41539,355,74,41539,2026-07-31,Delivered
41540,2569,93,41540,2025-01-15,Delivered
41541,7157,22,41541,2025-04-14,Delivered
41542,2860,37,41542,2025-04-12,Delivered
41543,5864,23,41543,2025-08-03,Delivered
41544,284,26,41544,2024-12-30,Delivered
41545,3106,100,41545,2024-09-12,Delivered
41546,2911,30,41546,2025-08-10,Delivered
41547,3314,85,41547,2024-08-11,Returned
41548,2424,52,41548,2025-05-05,Delivered
41549,7854,97,41549,2024-08-28,Delivered
41550,5101,73,41550,2026-01-16,Delivered
41551,5891,93,41551,2025-06-19,Delivered
41552,6977,11,41552,2026-06-25,Delivered
41553,3464,48,41553,2026-02-26,Pending
41554,8409,84,41554,2026-03-10,Delivered
41555,6855,56,41555,2025-11-23,Shipped
41556,9915,46,41556,2026-01-10,Returned
41557,6792,75,41557,2025-02-03,Delivered
41558,1308,11,41558,2025-06-01,Delivered
41559,7780,70,41559,2025-04-30,Delivered
41560,6873,54,41560,2025-09-08,Cancelled
41561,9764,30,41561,2025-01-24,Delivered
41562,3793,96,41562,2024-09-01,Delivered
41563,8588,75,41563,2026-07-06,Delivered
41564,2696,36,41564,2025-07-01,Returned
41565,4328,63,41565,2026-05-02,Delivered
41566,422,73,41566,2025-08-30,Delivered
41567,7448,92,41567,2025-03-29,Delivered
41568,1853,100,41568,2025-11-03,Delivered
41569,9208,82,41569,2025-03-17,Delivered
41570,1292,4,41570,2025-08-11,Delivered
41571,1880,67,41571,2025-11-15,Delivered
41572,2204,62,41572,2024-11-10,Delivered
41573,5940,22,41573,2025-05-27,Delivered
41574,8452,49,41574,2024-12-03,Delivered
41575,5009,21,41575,2025-05-18,Delivered
41576,7441,12,41576,2025-08-26,Delivered
41577,1995,7,41577,2025-08-01,Returned
41578,7196,66,41578,2024-10-04,Returned
41579,9444,96,41579,2026-03-05,Delivered
41580,7398,18,41580,2025-01-30,Delivered
41581,4327,71,41581,2025-05-26,Returned
41582,1969,85,41582,2024-12-07,Cancelled
41583,838,94,41583,2025-01-05,Delivered
41584,4871,3,41584,2024-11-15,Delivered
41585,6150,78,41585,2026-01-01,Returned
41586,9419,8,41586,2024-08-17,Returned
41587,7357,91,41587,2026-01-09,Delivered
41588,2266,96,41588,2025-12-16,Pending
41589,3611,6,41589,2025-10-13,Shipped
41590,7729,36,41590,2026-07-19,Delivered
41591,5644,55,41591,2025-03-29,Delivered
41592,2396,23,41592,2024-10-16,Cancelled
41593,9729,12,41593,2024-09-07,Delivered
41594,7081,90,41594,2026-05-31,Cancelled
41595,1143,89,41595,2026-01-14,Delivered
41596,9142,53,41596,2024-08-07,Delivered
41597,2183,12,41597,2026-06-20,Cancelled
41598,2175,30,41598,2024-11-10,Shipped
41599,5987,57,41599,2024-10-19,Delivered
41600,6725,73,41600,2026-01-08,Delivered
41601,4308,10,41601,2024-08-07,Cancelled
41602,9650,86,41602,2024-10-04,Cancelled
41603,3764,72,41603,2024-10-12,Delivered
41604,746,70,41604,2024-11-08,Delivered
41605,5936,15,41605,2025-08-02,Delivered
41606,3789,11,41606,2025-08-31,Delivered
41607,9797,79,41607,2025-04-10,Delivered
41608,9451,72,41608,2026-01-02,Delivered
41609,3686,42,41609,2026-05-09,Delivered
41610,1590,71,41610,2025-11-06,Delivered
41611,6356,49,41611,2026-02-21,Delivered
41612,3145,73,41612,2025-11-12,Cancelled
41613,245,20,41613,2025-09-10,Shipped
41614,1147,73,41614,2024-08-23,Delivered
41615,9231,64,41615,2025-12-04,Cancelled
41616,5637,89,41616,2025-10-29,Delivered
41617,7625,47,41617,2025-11-06,Delivered
41618,5224,47,41618,2026-07-12,Delivered
41619,7212,80,41619,2025-06-09,Delivered
41620,2824,26,41620,2025-07-11,Delivered
41621,9523,17,41621,2025-04-01,Delivered
41622,4930,7,41622,2025-11-16,Delivered
41623,6984,62,41623,2026-05-16,Delivered
41624,8823,20,41624,2025-07-23,Delivered
41625,1030,71,41625,2026-03-08,Delivered
41626,7553,37,41626,2025-04-21,Delivered
41627,6995,15,41627,2026-02-13,Delivered
41628,5434,72,41628,2024-11-02,Delivered
41629,9598,83,41629,2024-12-20,Delivered
41630,8062,79,41630,2024-12-29,Delivered
41631,5246,74,41631,2026-05-16,Delivered
41632,5495,12,41632,2024-11-22,Cancelled
41633,8091,74,41633,2025-07-30,Delivered
41634,5741,75,41634,2025-07-03,Delivered
41635,1029,52,41635,2025-07-07,Delivered
41636,8731,91,41636,2025-03-24,Delivered
41637,2124,41,41637,2025-05-03,Delivered
41638,6269,71,41638,2025-07-12,Delivered
41639,5966,72,41639,2025-10-10,Returned
41640,2772,89,41640,2025-06-15,Delivered
41641,2492,12,41641,2024-12-14,Delivered
41642,7744,9,41642,2024-11-06,Delivered
41643,2084,29,41643,2024-12-04,Delivered
41644,4942,36,41644,2024-12-22,Delivered
41645,6230,26,41645,2025-12-09,Delivered
41646,3623,33,41646,2026-01-31,Returned
41647,9640,37,41647,2026-02-28,Delivered
41648,5,70,41648,2026-03-17,Delivered
41649,5467,64,41649,2025-05-23,Delivered
41650,5064,82,41650,2025-12-25,Delivered
41651,8120,21,41651,2024-12-16,Pending
41652,5408,13,41652,2025-05-31,Delivered
41653,6224,34,41653,2024-10-18,Delivered
41654,7306,20,41654,2026-06-09,Delivered
41655,1518,94,41655,2025-02-25,Delivered
41656,8183,47,41656,2025-10-13,Returned
41657,290,57,41657,2025-01-20,Delivered
41658,2167,39,41658,2025-08-07,Delivered
41659,9408,62,41659,2025-01-06,Delivered
41660,1600,11,41660,2025-04-13,Cancelled
41661,3926,4,41661,2026-03-11,Delivered
41662,2549,6,41662,2025-10-13,Delivered
41663,4745,65,41663,2025-12-31,Returned
41664,4186,4,41664,2024-09-25,Shipped
41665,6379,30,41665,2025-11-13,Pending
41666,7573,93,41666,2025-08-26,Delivered
41667,5494,6,41667,2026-01-13,Delivered
41668,4876,78,41668,2025-02-06,Delivered
41669,8786,95,41669,2024-09-21,Delivered
41670,2989,73,41670,2025-10-23,Delivered
41671,2727,96,41671,2026-05-26,Cancelled
41672,4745,24,41672,2024-08-28,Delivered
41673,1126,79,41673,2025-11-20,Delivered
41674,5292,85,41674,2026-01-03,Delivered
41675,6435,93,41675,2025-04-23,Delivered
41676,8366,21,41676,2026-01-12,Delivered
41677,2282,49,41677,2025-09-01,Pending
41678,4545,55,41678,2024-09-26,Delivered
41679,621,47,41679,2025-09-19,Shipped
41680,6184,82,41680,2026-06-10,Delivered
41681,8085,44,41681,2025-11-07,Returned
41682,6509,90,41682,2025-04-16,Pending
41683,8258,88,41683,2025-10-09,Returned
41684,6480,40,41684,2024-12-16,Delivered
41685,1933,19,41685,2025-02-01,Pending
41686,2390,65,41686,2025-03-16,Delivered
41687,8364,22,41687,2025-08-31,Delivered
41688,6178,90,41688,2025-10-23,Delivered
41689,9653,9,41689,2024-11-18,Returned
41690,2650,4,41690,2025-03-07,Delivered
41691,3438,5,41691,2026-06-12,Delivered
41692,4516,41,41692,2024-09-30,Delivered
41693,9436,9,41693,2025-03-04,Delivered
41694,2808,29,41694,2025-12-19,Cancelled
41695,2851,42,41695,2026-02-28,Delivered
41696,3653,62,41696,2025-04-08,Delivered
41697,5063,47,41697,2025-11-19,Delivered
41698,1234,46,41698,2025-07-22,Delivered
41699,8128,68,41699,2025-09-28,Delivered
41700,4872,81,41700,2025-10-06,Delivered
41701,2682,23,41701,2026-07-15,Delivered
41702,1127,52,41702,2025-02-25,Delivered
41703,5554,21,41703,2024-10-11,Delivered
41704,3475,28,41704,2026-05-27,Delivered
41705,2814,52,41705,2025-02-16,Delivered
41706,8598,45,41706,2025-08-01,Delivered
41707,1696,39,41707,2025-04-30,Delivered
41708,7794,89,41708,2026-05-27,Delivered
41709,8725,61,41709,2025-04-02,Delivered
41710,2324,10,41710,2025-05-21,Delivered
41711,5643,88,41711,2024-12-10,Delivered
41712,5285,29,41712,2025-07-26,Delivered
41713,5604,48,41713,2025-06-14,Delivered
41714,6356,40,41714,2026-07-03,Delivered
41715,3980,2,41715,2024-08-08,Delivered
41716,9002,80,41716,2025-04-19,Delivered
41717,614,48,41717,2024-11-05,Delivered
41718,8689,57,41718,2026-02-26,Delivered
41719,346,28,41719,2024-11-30,Delivered
41720,261,19,41720,2025-05-23,Delivered
41721,4822,40,41721,2026-04-19,Delivered
41722,5579,57,41722,2025-11-27,Delivered
41723,9885,59,41723,2024-11-29,Shipped
41724,2268,100,41724,2024-09-22,Delivered
41725,7434,28,41725,2025-12-31,Delivered
41726,1453,12,41726,2026-04-16,Delivered
41727,4726,4,41727,2025-10-12,Returned
41728,3716,99,41728,2026-04-06,Cancelled
41729,4264,97,41729,2025-10-26,Delivered
41730,5998,11,41730,2025-03-16,Delivered
41731,2964,24,41731,2025-05-02,Delivered
41732,3149,95,41732,2025-09-30,Delivered
41733,7508,44,41733,2025-03-22,Delivered
41734,5623,32,41734,2025-02-14,Delivered
41735,729,91,41735,2025-03-31,Shipped
41736,9562,31,41736,2025-08-30,Delivered
41737,6986,98,41737,2025-04-26,Delivered
41738,930,38,41738,2025-05-16,Delivered
41739,3086,40,41739,2025-12-25,Delivered
41740,3319,10,41740,2025-11-23,Delivered
41741,1395,54,41741,2025-10-31,Delivered
41742,3967,29,41742,2025-04-21,Delivered
41743,6199,52,41743,2026-03-12,Delivered
41744,1279,98,41744,2026-01-21,Pending
41745,2679,46,41745,2026-06-18,Delivered
41746,4131,92,41746,2026-03-31,Cancelled
41747,2596,66,41747,2026-02-26,Delivered
41748,9379,92,41748,2025-07-11,Delivered
41749,643,24,41749,2024-09-01,Delivered
41750,9213,75,41750,2024-12-14,Delivered
41751,8512,73,41751,2026-06-13,Delivered
41752,2712,13,41752,2025-04-11,Delivered
41753,1459,67,41753,2025-02-11,Delivered
41754,8853,66,41754,2025-06-22,Delivered
41755,8288,19,41755,2024-11-15,Delivered
41756,7302,88,41756,2025-06-29,Delivered
41757,5569,1,41757,2026-04-21,Delivered
41758,2386,65,41758,2024-10-24,Delivered
41759,2597,42,41759,2025-04-10,Shipped
41760,4189,66,41760,2026-05-11,Delivered
41761,7121,71,41761,2025-11-09,Pending
41762,6881,86,41762,2025-09-29,Delivered
41763,162,16,41763,2025-05-28,Delivered
41764,1979,83,41764,2025-05-25,Delivered
41765,9052,70,41765,2026-01-20,Delivered
41766,3838,4,41766,2025-08-03,Shipped
41767,3091,19,41767,2026-06-03,Delivered
41768,7842,50,41768,2025-06-29,Shipped
41769,5173,97,41769,2025-03-10,Delivered
41770,891,83,41770,2025-08-12,Delivered
41771,8911,26,41771,2025-05-12,Pending
41772,7782,72,41772,2025-08-23,Delivered
41773,2132,46,41773,2025-01-24,Delivered
41774,6811,2,41774,2024-11-10,Delivered
41775,4721,43,41775,2025-11-25,Delivered
41776,2054,48,41776,2024-12-13,Delivered
41777,4541,88,41777,2024-10-31,Cancelled
41778,7522,27,41778,2026-02-18,Delivered
41779,846,81,41779,2025-03-09,Delivered
41780,7478,88,41780,2026-06-27,Shipped
41781,9617,59,41781,2025-06-23,Delivered
41782,7806,40,41782,2024-11-04,Delivered
41783,3145,17,41783,2025-01-13,Delivered
41784,1979,6,41784,2025-10-10,Delivered
41785,1045,96,41785,2025-05-05,Delivered
41786,4862,3,41786,2024-10-18,Delivered
41787,2189,19,41787,2026-04-20,Delivered
41788,5308,28,41788,2025-11-16,Delivered
41789,3245,27,41789,2025-10-04,Delivered
41790,8453,73,41790,2026-05-22,Delivered
41791,4430,36,41791,2025-01-07,Delivered
41792,8280,12,41792,2025-11-08,Delivered
41793,3666,24,41793,2026-04-25,Delivered
41794,3618,91,41794,2025-05-12,Delivered
41795,9962,95,41795,2025-03-06,Shipped
41796,2019,29,41796,2025-08-19,Delivered
41797,2220,55,41797,2025-05-09,Delivered
41798,8505,58,41798,2024-09-17,Delivered
41799,8012,57,41799,2026-05-17,Delivered
41800,1746,13,41800,2026-07-07,Cancelled
41801,1577,87,41801,2025-08-12,Delivered
41802,2771,49,41802,2025-12-04,Delivered
41803,3602,27,41803,2026-03-29,Delivered
41804,9885,11,41804,2024-11-19,Delivered
41805,4469,33,41805,2025-08-22,Delivered
41806,9567,58,41806,2024-12-09,Delivered
41807,467,68,41807,2025-12-14,Shipped
41808,2543,36,41808,2026-04-01,Delivered
41809,7347,27,41809,2026-02-18,Delivered
41810,5818,9,41810,2025-12-10,Pending
41811,6210,72,41811,2025-06-16,Pending
41812,5841,32,41812,2025-10-29,Delivered
41813,6987,22,41813,2024-08-12,Cancelled
41814,9784,72,41814,2025-12-26,Delivered
41815,5051,71,41815,2024-12-18,Returned
41816,2418,42,41816,2024-09-04,Delivered
41817,5136,2,41817,2025-09-17,Delivered
41818,5266,99,41818,2025-10-08,Delivered
41819,2255,35,41819,2025-08-01,Pending
41820,5223,49,41820,2026-05-10,Delivered
41821,4359,33,41821,2025-11-08,Delivered
41822,3404,90,41822,2025-12-03,Delivered
41823,7687,63,41823,2025-04-30,Delivered
41824,2044,34,41824,2026-02-18,Delivered
41825,1492,87,41825,2026-04-27,Delivered
41826,2362,6,41826,2025-06-30,Returned
41827,4294,44,41827,2026-06-09,Delivered
41828,9952,61,41828,2026-08-05,Delivered
41829,7763,33,41829,2024-11-24,Delivered
41830,2834,72,41830,2026-01-06,Delivered
41831,2627,91,41831,2024-09-06,Delivered
41832,7653,91,41832,2025-11-24,Delivered
41833,1195,58,41833,2025-01-15,Pending
41834,4061,41,41834,2025-02-21,Returned
41835,4090,51,41835,2024-10-06,Delivered
41836,517,45,41836,2026-07-11,Delivered
41837,6650,32,41837,2026-05-23,Delivered
41838,494,79,41838,2025-09-04,Delivered
41839,4724,62,41839,2026-01-17,Delivered
41840,4825,19,41840,2025-01-29,Delivered
41841,9594,23,41841,2025-08-06,Delivered
41842,1478,5,41842,2025-12-26,Delivered
41843,4301,51,41843,2025-07-01,Delivered
41844,2646,56,41844,2024-12-26,Delivered
41845,5988,21,41845,2025-07-15,Delivered
41846,8113,36,41846,2025-05-19,Pending
41847,7208,96,41847,2025-03-08,Delivered
41848,4451,65,41848,2026-06-03,Returned
41849,8051,98,41849,2025-02-24,Delivered
41850,4679,99,41850,2026-07-13,Cancelled
41851,2727,58,41851,2025-05-30,Returned
41852,2624,25,41852,2024-09-04,Returned
41853,8481,88,41853,2025-10-03,Delivered
41854,2143,50,41854,2025-10-30,Delivered
41855,3845,69,41855,2025-08-25,Delivered
41856,4746,36,41856,2024-09-25,Cancelled
41857,4390,30,41857,2026-01-11,Delivered
41858,8729,85,41858,2025-06-18,Delivered
41859,4117,27,41859,2026-04-25,Delivered
41860,2733,52,41860,2024-11-08,Delivered
41861,8612,78,41861,2026-07-26,Delivered
41862,1588,7,41862,2025-02-12,Delivered
41863,6292,91,41863,2025-11-07,Delivered
41864,8894,27,41864,2025-11-10,Delivered
41865,6216,53,41865,2024-09-22,Delivered
41866,4180,8,41866,2025-01-03,Delivered
41867,6992,57,41867,2026-01-28,Delivered
41868,1395,4,41868,2025-08-30,Delivered
41869,3787,88,41869,2025-11-15,Delivered
41870,9940,100,41870,2024-11-28,Returned
41871,5265,40,41871,2024-10-30,Delivered
41872,5334,61,41872,2025-07-27,Delivered
41873,5953,30,41873,2024-08-22,Delivered
41874,2928,23,41874,2026-03-25,Delivered
41875,6118,94,41875,2026-02-08,Delivered
41876,7208,51,41876,2025-11-14,Delivered
41877,2696,45,41877,2025-10-16,Returned
41878,4420,11,41878,2026-04-17,Delivered
41879,8953,36,41879,2025-09-21,Delivered
41880,5680,27,41880,2025-05-23,Delivered
41881,5501,57,41881,2026-03-18,Delivered
41882,1889,67,41882,2026-07-27,Delivered
41883,4521,1,41883,2025-07-28,Delivered
41884,1411,45,41884,2026-06-19,Delivered
41885,4921,93,41885,2024-08-20,Delivered
41886,2038,81,41886,2025-03-03,Delivered
41887,4513,7,41887,2026-05-29,Cancelled
41888,6203,34,41888,2026-07-08,Delivered
41889,9745,99,41889,2025-03-04,Delivered
41890,45,22,41890,2025-08-04,Delivered
41891,7185,99,41891,2025-07-06,Delivered
41892,9370,88,41892,2025-10-29,Delivered
41893,9450,44,41893,2025-10-26,Delivered
41894,8745,6,41894,2025-09-21,Delivered
41895,9940,65,41895,2025-07-02,Delivered
41896,8561,38,41896,2026-01-29,Delivered
41897,5764,68,41897,2026-02-18,Delivered
41898,8265,88,41898,2026-04-21,Delivered
41899,4472,7,41899,2025-12-01,Delivered
41900,9868,77,41900,2024-12-21,Delivered
41901,5116,17,41901,2024-11-29,Delivered
41902,2513,22,41902,2026-06-16,Delivered
41903,5582,18,41903,2024-12-31,Delivered
41904,7367,17,41904,2025-08-19,Cancelled
41905,2843,14,41905,2025-08-08,Delivered
41906,6694,75,41906,2025-08-01,Delivered
41907,2883,58,41907,2026-03-31,Shipped
41908,7645,71,41908,2026-02-14,Delivered
41909,9872,52,41909,2025-09-24,Pending
41910,9926,51,41910,2025-07-15,Delivered
41911,8290,47,41911,2025-02-18,Delivered
41912,915,65,41912,2025-02-13,Delivered
41913,9723,100,41913,2026-07-19,Cancelled
41914,7146,57,41914,2026-02-17,Delivered
41915,4179,31,41915,2026-03-15,Delivered
41916,194,8,41916,2026-01-05,Delivered
41917,8279,32,41917,2024-11-05,Delivered
41918,1875,83,41918,2025-05-22,Delivered
41919,2901,2,41919,2024-12-31,Pending
41920,3080,60,41920,2024-09-16,Delivered
41921,502,78,41921,2025-03-04,Shipped
41922,8869,99,41922,2025-05-03,Delivered
41923,9480,19,41923,2025-09-04,Delivered
41924,8834,54,41924,2024-11-09,Returned
41925,2854,70,41925,2024-10-16,Delivered
41926,6917,68,41926,2026-05-07,Delivered
41927,5136,16,41927,2025-05-08,Delivered
41928,8062,2,41928,2024-12-06,Pending
41929,7942,74,41929,2024-08-15,Delivered
41930,3093,69,41930,2025-03-26,Shipped
41931,8108,6,41931,2025-10-03,Delivered
41932,7908,91,41932,2025-09-09,Shipped
41933,1567,29,41933,2026-05-12,Delivered
41934,8987,28,41934,2026-05-05,Cancelled
41935,1298,30,41935,2024-10-07,Delivered
41936,6613,40,41936,2025-05-05,Delivered
41937,2428,40,41937,2024-12-16,Delivered
41938,1291,49,41938,2024-09-18,Delivered
41939,6851,87,41939,2025-02-13,Delivered
41940,2972,18,41940,2025-06-20,Delivered
41941,5356,1,41941,2024-09-01,Delivered
41942,4726,99,41942,2024-09-04,Delivered
41943,3119,46,41943,2026-04-21,Delivered
41944,5977,82,41944,2025-01-21,Shipped
41945,2748,30,41945,2025-10-18,Returned
41946,1379,41,41946,2026-01-11,Delivered
41947,2297,58,41947,2026-02-22,Delivered
41948,7285,60,41948,2025-05-17,Delivered
41949,2325,9,41949,2026-02-17,Delivered
41950,6390,88,41950,2024-12-06,Delivered
41951,3411,59,41951,2025-07-06,Delivered
41952,6819,100,41952,2025-08-11,Delivered
41953,2870,66,41953,2025-02-19,Delivered
